id,url,idfy-face-dataset,eyeball_results_previous,image_type,Via_nonML,blur,exposure,eclipsed,reflection on face,face_cropped,image_bbol,Via_nonML
false_1103,https://storage.googleapis.com/idfy-face-dataset/master_dataset/face_liveness/master_4000/bd0ddac7-a25c-4551-b2c9-25508fa238e9.jpg?GoogleAccessId=aakash-jhawar%40idfy-dev.iam.gserviceaccount.com&Expires=1719778542&Signature=HXpRxFAlljvVn95bx%2FgMuwziLTzl18n0gEgL4GcXvayiNJ98haMkwfcl8v91WF6TeOCr425HxwQavh5zC8wyh9HZCb3fu9jhka3GF9KJCpsXO%2B7%2BnGyDAq%2B1%2BJnXkGw4xp6MyS2T%2FhERXk%2FA54EMc%2B%2BPZu46CesRksOwdz%2Fowo8AcW8yBvq39NXDigaQXlox7tjLLE5c8UrFf8pFlMqMwfYxYfTC4DXS%2FpI0JAP3IojMXIu3pAw3X4ZKo%2FT9oqfKpSI87guAMhsQBEXoSSCDZiYrKZJwjwi02NDz%2B1XB79vLF48WcC%2FLmFPM%2FLlglposNYXxNyn3CZD118xX8XvYBw%3D%3D,master_dataset/face_liveness/master_4000/bd0ddac7-a25c-4551-b2c9-25508fa238e9.jpg,Paper,Paper,FALSE,no,UNDEREXPOSED,No,No,No,False,#N/A
false_1104,https://storage.googleapis.com/idfy-face-dataset/master_dataset/face_liveness/master_4000/b882264c-ebb0-4a85-9012-91e4b21391e4.jpg?GoogleAccessId=aakash-jhawar%40idfy-dev.iam.gserviceaccount.com&Expires=1719778542&Signature=Fx0IZt1tKPjRwsjX23LrqF%2Bwx3oC4aXwjWP1wI23wwCTUi4Ph9jaP8YRu2V4of9d2CMx%2Bfgp%2BHzWCNfR2L0kZ%2FOGTNo%2FVl2uSOZJOyeeRpUBZ%2F16h7WVgiz9mSCDzIeZ1cv236LjCSgYeBD%2BEuBLS7hRWIE1sdVnFoqRHwEUp6idQ6XevS98Atob6kYPSSg1JBRXhWBcUdbqJa0Sih8b3WE8miAm2mCCe5eClcLRhKR0AluW5lYE08k2twuCD5%2B95he6EIcd6yMtwj3vFDJEN%2Bsq0elFYdEr160oeFIKS62kat9dYac0SJZHNxejMB71t5wIyZ5oFGtPcgQfJ4C5BA%3D%3D,master_dataset/face_liveness/master_4000/b882264c-ebb0-4a85-9012-91e4b21391e4.jpg,Paper,Paper,FALSE,Yes,UNDEREXPOSED,No,No,No,False,#N/A
false_1105,https://storage.googleapis.com/idfy-face-dataset/master_dataset/face_liveness/master_4000/ea126ad5-2c3b-44b9-8b6b-2c00fb8bdb56.jpg?GoogleAccessId=aakash-jhawar%40idfy-dev.iam.gserviceaccount.com&Expires=1719778542&Signature=nRArR5%2FUjr0S2SeeLu%2FpmPSwiiJ73FFD%2FDAffDLldylVv9ZyZHT0cGb47vs97%2FnKK1%2FrYzVdPP89IjZBmF8jZ6uyY7G3%2B3cROuv9A%2BOUDzNFi03IzJJFhA%2F6WOmFfNLUVqldIzsRkn9bNRXAaFdy5AtLjRLSoFEHIEfpiMTX2cZjsgMNBjHo8b0H18nR8qDFx%2BC6nL9%2F0Y56zzr%2FCuLTjIuzUzzrn7363y2tk0XL5UxDKS0PKjT1uYmskmUfwf3Qo8Qxk%2BCqpYQCOkyhTs%2FwtAegufbfYR4l9%2FjkyHotva0vZ%2Ba%2BNoq4Jfhmmqjp3uj8QRB69qUt6ZsBeCVh9VNLyA%3D%3D,master_dataset/face_liveness/master_4000/ea126ad5-2c3b-44b9-8b6b-2c00fb8bdb56.jpg,Selfie,selfie,FALSE,no,NONE,No,No,No,True,#N/A
false_1106,https://storage.googleapis.com/idfy-face-dataset/master_dataset/face_liveness/master_4000/1dd33520-0220-4c36-9a2f-bdfbc09e6952.jpg?GoogleAccessId=aakash-jhawar%40idfy-dev.iam.gserviceaccount.com&Expires=1719778542&Signature=M1TsmBfQJYmenp5EpX%2BtwNF%2B%2FSrvxlR1f4GfsBJnClLt3YGdRP7F57S47lhZEGK96NtfRqQoRs9XZwHPqd2c10OwZl%2FSEr6EfDRUicZqH0EIKu0zoi7%2B3KCPvAQkuQjK7SWTcncZlZLTNNlTs5M2SpIaMox89Nnj8lHW2diWvzJlhg1crBSLE%2BmuiJdKCqfbGmoMRy81bTCzKwMfEIWa2U8xE9uy29UdvfvvT8Je2kRLUd4NoCAcV9XUJ4J6jOI7AxBO6f12oOLIQXxJ9JCfU9Z9UZo4PFUD7uQWoTWrI0HkTji70nvYhBf8aCq42bu6LjZfIkmBV6j%2BhE18OAuRsg%3D%3D,master_dataset/face_liveness/master_4000/1dd33520-0220-4c36-9a2f-bdfbc09e6952.jpg,Display,Paper,TRUE,no,NONE,No,No,No,False,#N/A
false_1107,https://storage.googleapis.com/idfy-face-dataset/master_dataset/face_liveness/master_4000/1019c776-a2dc-419f-820b-437806cb4c67.jpg?GoogleAccessId=aakash-jhawar%40idfy-dev.iam.gserviceaccount.com&Expires=1719778542&Signature=VL1toKks3FTcQpCV3QvpSN6HW7HWsoO1MjFTpbPAmf32%2FpyxPrX%2F1tFzsbAYcTUyVIHT%2BtcA1UyK4Vzp1X2LRFvTWtGGrd7Y4lz2PlHIzbRJHEx6bWB879vHvNc9JC%2BMNKWzO2x6RzuUV95m5PkjbQsJMneFLqBUGF5nR295KlNs8FAwaRbDHH3FOWQbjOnMfecOLtyRk%2BnT0vXDg5BpnNd28hcEWf944EP1XXaj0aeLUK9X0Dd7gMjjX8l4eRlv%2FHcJJbqf3cNBceVHVic0HsOhzqPVvkDLPEbBsbUf36WA09FEKZyT%2Bxfi0i1dj5ezvQpP48rNcakHB2EB5DOfBw%3D%3D,master_dataset/face_liveness/master_4000/1019c776-a2dc-419f-820b-437806cb4c67.jpg,Paper,Paper,FALSE,Yes,UNDEREXPOSED,No,No,No,False,#N/A
false_1108,https://storage.googleapis.com/idfy-face-dataset/master_dataset/face_liveness/master_4000/29578ac2-afa7-43cb-8328-c29f60b87633.jpeg?GoogleAccessId=aakash-jhawar%40idfy-dev.iam.gserviceaccount.com&Expires=1719778542&Signature=HLu4hGG39br%2BS9GHAxV1wIcV27WxcAxSYADySirrXoweapD%2F8dlf1Y%2BhzN4PuhcaVfyNoM5F233z3owUWDobX3LCDEE1i4K3sfFTif5hgwKF%2FAgXP8z9GXvGdyRhrz6MqrPEwgvTDnHGESRgtfNeoruH1hRlXhEAduCPLFODT%2F6te%2FzPMT7AOWKMhJS2egHdsGwQUJ7WDgVS7M6J4PQGlc0UdIoimYYDFRF7ARvvjyZCS%2BmjqrQ3cJ74%2ByLH%2Bj%2BTNtJ9%2BcWktZs%2B%2F7EM6B2xR1%2B8W6YJGQ5MXv0u0Q6rYkpaNEToom%2BIQ5Fh0CSOd79%2B9ZJwut6mmQYwhAYHGyyegA%3D%3D,master_dataset/face_liveness/master_4000/29578ac2-afa7-43cb-8328-c29f60b87633.jpeg,Selfie,selfie,FALSE,no,NONE,No,No,No,True,#N/A
false_1109,https://storage.googleapis.com/idfy-face-dataset/master_dataset/face_liveness/master_4000/99acae8b-b08e-430e-8fd0-41a22648ae45.png?GoogleAccessId=aakash-jhawar%40idfy-dev.iam.gserviceaccount.com&Expires=1719778543&Signature=SItmoHlcpmYh%2BaD22i7avoa3dbwr16%2BoyK7B5BeMqy73NytIK5x6Hj4BeyARfiZs9NcIuiV5wBMMWXJgRvB8e5uWURZt3CrbwRE53GdTBjVL9SYjwokfrtpBO%2BXvaLIg48VizwfbgoWKGyhNxisxuhjNMNIWYUyaH8zVfaqCjcddOaerDzhU4QBZrEVrpOPP274%2FpR%2Fx9KzBMuXgRjs%2BqEB7JJp4LOHcpa1UKe7%2FskneOZTJqS7vGAJDZpNE34W1Yebol0%2FQpYoafqfshWVEwIjbdWPJBFSufW%2BKFoYBHsvxCo3y3ZImfn5oCRGOrFaKlNkvOqjW3JEYVPRrEpFOJw%3D%3D,master_dataset/face_liveness/master_4000/99acae8b-b08e-430e-8fd0-41a22648ae45.png,Display,selfie,FALSE,no,NONE,No,No,No,True,#N/A
false_1110,https://storage.googleapis.com/idfy-face-dataset/master_dataset/face_liveness/master_4000/4a9187ce-2935-4bd3-aa70-ea42c4c5a128.jpg?GoogleAccessId=aakash-jhawar%40idfy-dev.iam.gserviceaccount.com&Expires=1719778543&Signature=PfmiSVm4Epa9s1lBw1xbJ97xdHwTB4DYR3aURBglU%2Fe9tsUtH0I8DZMdfGkLpdG4hB8VUA9G5KKKW8V3SHoWs6NQG7l282or8Z6aCCnwFlj2bIx4qg3Ess3pvjPWiGha6vowXQLuAeBq%2Bj4JqjncRHTFkRXTc2sL28SZj5aaATLxH2QuE8n8%2Bygn%2F1oveS65wgaGMLH0UIOaWaBRv6w57EZFvE6yYVJvThZ64XeWdzsFR55vsYmVcfHwlvFNgf4Y5aK%2FmvvxHLvNMuAvSPlu5GwhzHPSr%2F15%2FAUtvUbCsq0SYFyG3iTyC%2FXgt2UVziP8iWopc9qXIMAayvIuEtvC4w%3D%3D,master_dataset/face_liveness/master_4000/4a9187ce-2935-4bd3-aa70-ea42c4c5a128.jpg,Paper,Paper,FALSE,Yes,UNDEREXPOSED,No,No,No,False,#N/A
false_1111,https://storage.googleapis.com/idfy-face-dataset/master_dataset/face_liveness/master_4000/e6705738-9b1a-4424-ab34-6bcf7c7d1440.jpg?GoogleAccessId=aakash-jhawar%40idfy-dev.iam.gserviceaccount.com&Expires=1719778543&Signature=Mdnh0mF281nG3DoYj8oprhDCyAazfo%2FsQDPp9Eo2O0Bef1elJx0hRQNdldzukqkE8Yw5Qzf9Jd21JBzSN1Xo0Q9cp92GsTasMytyoJtadD4oTP3JpOIqWT8ypCMGy4KUXJ8tBH34BAaw4098MMBtzv%2FU7zDWQQOrTJUUNWvAHiMqj7d5GZB6ft2DP2DjY1Xqbc%2FTX45goGMXBopiRagZm8DGXFMc70wD3ftB7gs8cS14CbSypUTFfNMSgaVogaU5Q6ywIi0fwXFlE1NWfB2ilKEzsyH0vjP61lBRKm1a011iebW8QzjhCKyXCFjyLUviWWCH9SXElP2MmARNVKosDw%3D%3D,master_dataset/face_liveness/master_4000/e6705738-9b1a-4424-ab34-6bcf7c7d1440.jpg,Paper,Paper,TRUE,no,NONE,No,No,No,False,#N/A
false_1112,https://storage.googleapis.com/idfy-face-dataset/master_dataset/face_liveness/master_4000/cb8f463f-4c7e-40e7-8887-36c47a382fb9.jpg?GoogleAccessId=aakash-jhawar%40idfy-dev.iam.gserviceaccount.com&Expires=1719778543&Signature=dkxIOicXCxyPn3RdCGOs%2FItWhl9mJlDV8Yx9TlFPFSWdykT3yDQHsmJNUSFHNgU1KuZTxx1QKevZRO%2BbdOpr2vYO%2FWX0zJIZ31ebaQlOgvu6VhwQPA9gPlsyPKrnvcEW37Yn81TGhFeEy6hM%2F4NbFHq7vLwVQrc7ZTgzTOMdInN%2Bc5pGqoFfLA7s7mr%2Fuahd2ijBVWKz0pExPFeWOLW%2BXPFovlaPI0wUEZ7JO2GP8xJ4RSnFbGBU%2B3Tv88Kt1UT4s9gzRg5dGYim3fbD%2Bd8FGdBABDgpIV3zPb6P6TYs8bkAUl6s1WZbUEJjgyBb2A6wlylYYIKJEy7WRInciOj2Ag%3D%3D,master_dataset/face_liveness/master_4000/cb8f463f-4c7e-40e7-8887-36c47a382fb9.jpg,Selfie,selfie,FALSE,no,NONE,Yes,No,No,True,#N/A
false_1113,https://storage.googleapis.com/idfy-face-dataset/master_dataset/face_liveness/master_4000/d8a0ea84-9acc-405e-a76b-a69d45a99878.jpg?GoogleAccessId=aakash-jhawar%40idfy-dev.iam.gserviceaccount.com&Expires=1719778543&Signature=h1I5voDCXqNdm3iXcrcMgAEagtOJTXdsqe4fXqcg%2FMLp7R6%2B%2FSm8Tcoh3VPRxTXBAPv0yYppyFouEMV1rxXd9yNWiG3psezPkfB5p%2BFL7rQLNb%2BsV%2BQx8x04Bi5XtolulfjvppV9rh4%2BjYna69ATRhEyofxbZP6QkmMA5ObA9K9uTl1lkxvu%2BPdC9PQCzKzU5kVmXCrH%2F5vq8hn9KwenzztDrJieifJPeAnX6nnjQOHc%2FgQmfxz5D6NF3Rm7FebZJUGDzkfkcw0%2BZtzL8Q%2BSWqjw0GcgPFDvi1dRod5vObr1i%2BTEW7pdsJwipQJh%2BU4qixMx%2FVZecD1SPJoxOokJjw%3D%3D,master_dataset/face_liveness/master_4000/d8a0ea84-9acc-405e-a76b-a69d45a99878.jpg,Paper,Paper,TRUE,no,NONE,No,Yes,No,False,#N/A
false_1114,https://storage.googleapis.com/idfy-face-dataset/master_dataset/face_liveness/master_4000/c77b0ef0-c0cb-4621-a652-d5bc477dd044.jpg?GoogleAccessId=aakash-jhawar%40idfy-dev.iam.gserviceaccount.com&Expires=1719778543&Signature=jnS4UEu3JUQJozqho6R0tHZxME%2BujL2v2TL0Mhv6Skr9bnq1ioXgY0WpDP7ggolCtdcc650HTL58S3SP9v7xxRUFL9%2FcbzkpI54Ijff%2F0CJPkrfDORd%2BGW%2FNHmiMZdwQK9APmA4OAuk8Ch7dD%2Bo2dmNhzKoaCLVhi1pJynVwRKaijFYcABTzixItViv4KkG3JC1KeWdjDzdvJRL1e3nuHTConWyWDZ%2FaquD5wbgkqW5%2FfTLRJZFngIaAw3hFevaihHqwBWUIKC2CUmSRgqgzBU2BCN%2FgOQCPdsbZ%2BHnUjqDWzYOmfLUaElT7YyIEq%2BzF2XqI5lETwVLXNzW7AjAlUw%3D%3D,master_dataset/face_liveness/master_4000/c77b0ef0-c0cb-4621-a652-d5bc477dd044.jpg,Paper,Paper,TRUE,no,NONE,No,No,No,False,#N/A
false_1115,https://storage.googleapis.com/idfy-face-dataset/master_dataset/face_liveness/master_4000/4f653ac1-9ba5-4114-b8af-f08b6e9dcdc5.jpg?GoogleAccessId=aakash-jhawar%40idfy-dev.iam.gserviceaccount.com&Expires=1719778543&Signature=Ta%2BkqsBi3RkChPHKvfwUFi1WOPsceKD1zSyYmsE%2BXHWPFGqZrfUq5GGwusictwDDIhhIVxnEFMejzLV6mhHXDJlyPgHTE4aNVckLC16V5zba8yI7urim8SA7byynH%2BGEi3ZttzN1S00Lbfe9quQ5DtjjJhlEV3abEHQiABVeox6i9NjnqS08cZ%2FpIn5Nr2P0MXjw8uZICpWomi6Dtr%2FJ8aEig%2F8QnpXky61hGHdH%2FaELvwjC%2F63%2BX%2BDMGs5w8EbdCj%2FdB0kdGgXb02RYCVbujNr%2BqXQ0FgdYeT8oyvj1njKcmvarYCE1XOhvmfv1CAeMw0EyeVFKr0ya4v%2BLZxGFLA%3D%3D,master_dataset/face_liveness/master_4000/4f653ac1-9ba5-4114-b8af-f08b6e9dcdc5.jpg,Paper,Paper,FALSE,no,NONE,No,No,No,False,#N/A
false_1116,https://storage.googleapis.com/idfy-face-dataset/master_dataset/face_liveness/master_4000/260a2fc2-ed5c-4954-a91f-41ab652e8760.jpg?GoogleAccessId=aakash-jhawar%40idfy-dev.iam.gserviceaccount.com&Expires=1719778543&Signature=hB1H%2FFc%2BN%2Fxl4y9i6jBXnaBF6kkPhlwNzA%2B8AXOxNWN0QPBzwvsAukEiaQboQwOF%2F727MzSHPZqDhiik6HuSa40s6dGxUdrmScEQNWMGoq%2F2178Hhfs8KeCI1gyz1DVgooq0BHgmzmPJICRy72YySkMlQIylOZZN4%2BpGle5gTck7WHlOfHFhIthJvCO%2BImc6jnTmsQHS92jpTp%2BCWzdVsN%2FMtQ%2Fas742KZmSjhauzwly4TzOLxnHX5hRr49rXjjOBg9pWhVhdV%2FfGn3kPuz2qs1eQrY0lUHjVQImjcuXiyLl45UswMAPRFeFs%2FkVGoPIbTC7IUwBkqJFtJACHMaQyw%3D%3D,master_dataset/face_liveness/master_4000/260a2fc2-ed5c-4954-a91f-41ab652e8760.jpg,Paper,Paper,TRUE,no,NONE,No,No,No,False,#N/A
false_1117,https://storage.googleapis.com/idfy-face-dataset/master_dataset/face_liveness/master_4000/9e8c5fa6-9038-4143-9323-bae621853a16.jpg?GoogleAccessId=aakash-jhawar%40idfy-dev.iam.gserviceaccount.com&Expires=1719778543&Signature=ZrGbwCXWMRkIQqsyvKWSGeeoKtpNXHuT4KJ%2BLeaswMopaCNwxCvwuBpnflc%2B3nG0huP2R1jgFAvggsXGdRg4KIw%2BMvb8VjPaRIxSyO%2Fi6kbUCxcQBO7i8RMG56r%2FKEYRpi92Lrcy5eL0I3SZz47ho8jrZlLks0RpkxKOd9YfwpD8f1BArKjDgoPhbA5SzHjVYg5tyD6cXZ%2BQzXbObBixk0s8klp%2FIOC1jxaBddvZyc5Ic5F5IpMGEX8k0Ai7DKuOUbVva%2F5PiwgeuP108Iryk90F5kRaDvTrvo%2BajmWcTuVothdy%2Bm7w%2Br%2F4Q2dE3excuMXBgjfEf5lN04P1dLBdMg%3D%3D,master_dataset/face_liveness/master_4000/9e8c5fa6-9038-4143-9323-bae621853a16.jpg,Paper,Paper,FALSE,no,NONE,No,No,No,False,#N/A
false_1118,https://storage.googleapis.com/idfy-face-dataset/master_dataset/face_liveness/master_4000/850c418e-d27b-4a80-8430-624244ca52a4.jpg?GoogleAccessId=aakash-jhawar%40idfy-dev.iam.gserviceaccount.com&Expires=1719778543&Signature=bMS7OUWR128kypxTzXRm9X32Ryf3na%2BEeWLoCvN6S%2B26kelomgUxrB8ldzmQmbPXUJKlOmML%2B0u2gWqva01Ev3h00ojRTQcS7ECTFVMpw1WWDTBvhtDGJk3AeAw%2BpMaHvBwWlSJvaIAARGsOFcbSTLYS2XC8LzDZ%2B8CAb1DhcAn%2B6%2Bwq4vXPvvidx6DHX14wOtTyhjJcWubNqWKL8aFyqSRREvO%2FnFhPYt0Z6Ih535156H49d3FxIbXaigPgDXANeGpdXzFntOM%2FMbdU5P7skL%2BJWJlDvgEJCRV3E145%2BjwsD5HJl44YU27DpmsSH4G%2B%2BNR13c0arC6h%2BCgEp5byEQ%3D%3D,master_dataset/face_liveness/master_4000/850c418e-d27b-4a80-8430-624244ca52a4.jpg,Paper,Paper,TRUE,no,NONE,No,No,No,False,#N/A
false_1119,https://storage.googleapis.com/idfy-face-dataset/master_dataset/face_liveness/master_4000/d4ecce1f-8f59-4330-9be0-9b9622da62b8.jpg?GoogleAccessId=aakash-jhawar%40idfy-dev.iam.gserviceaccount.com&Expires=1719778543&Signature=masSiyOHjQd1xQ5FhxYypx0yIhTz1U%2FbSufGNb2PvUCy4n6gpTZYnijY8ChYPmhiUEUw8A%2FnPMinBNTEBeXZ%2FDeJE31rM1afhjaAs8%2FvEcI%2By1%2BU%2F5qKLDLaEfTIfzpvxHv1yHs5PoXJVnzZK8Dt0xH7tbxGra3D8VFG14KDgiCaiccXasV39364TwN83OQ6pjv2cpIw1%2BVMgIf0ZgF5bNZP4hHyxS6VODqk%2FeQ5hA5pU9EJ%2FG3cqncRdHKYnP4cO2ZHJHACi8c4uUN4R33odmntudZKKhAwu9IRgwg%2BijdbAXrJtLWYXpPSbXMPVVXFma%2BrrUJ9Rfew%2F6fod9bnrA%3D%3D,master_dataset/face_liveness/master_4000/d4ecce1f-8f59-4330-9be0-9b9622da62b8.jpg,Paper,Paper,FALSE,no,NONE,No,No,No,False,#N/A
false_1120,https://storage.googleapis.com/idfy-face-dataset/master_dataset/face_liveness/master_4000/d69b4780-165b-464b-9aa5-fad7d71b808c.jpeg?GoogleAccessId=aakash-jhawar%40idfy-dev.iam.gserviceaccount.com&Expires=1719778544&Signature=P7ZFVjs%2FJmA%2BTFx%2B3%2BZV03Q7gOfKP%2Bk1EzU%2BrHHsvTG1kPE84%2BbWOYSlHvtiuX4HhpZ7%2BPLqpRVkVjTtLipna5gKgjsX2D1N8c%2B%2FHKgEz2T8wjAMwtJJnAInEjKlx7sgCJykjpwmBhm9S7ljtho85KPhimKUd1ftdv8AGnHixo3h8A5eT3spqzYNiFI9q%2BqF8ywaemB3vFMS2KI4V3AMCdHVF6KXKpLIAaL835aWDgv7VXkePzBoP2sSee3yh2ExFkYC7PjmOHtDWoYX304OVWGbhdw4kRpqPDo5vrEUKeylwCLXzhhDJQK158dut5fATpex6lHNdJnX6gW8o09hhA%3D%3D,master_dataset/face_liveness/master_4000/d69b4780-165b-464b-9aa5-fad7d71b808c.jpeg,Selfie,selfie,FALSE,no,NONE,No,Yes,No,True,#N/A
false_1121,https://storage.googleapis.com/idfy-face-dataset/master_dataset/face_liveness/master_4000/a6b90049-d840-4be3-8ae8-f523a003964f.jpg?GoogleAccessId=aakash-jhawar%40idfy-dev.iam.gserviceaccount.com&Expires=1719778544&Signature=aSI1aEHrqJRk00jZ7kZquKuITOx3%2Fe3vUV0A0I3mcSGZa4Oj%2FLal4HWpx5ZBhebGzXneyXbOd5ZCu5UWtNjGd7qkNNihNckfXxbMsYuTVVovJgsczboeqlS6OA4o5COss9MCryqVEsMIW9wHUFk5PdTFjKYBwaBgCwgXZUiVG6NgPKf7wW7VRmomaqayrp9DmStzXoSjbMRLuGt2N8fbld6w2W3NffD57wt8BfC4xhHGEYDXeli80eVI3d07pzprCe6NH15QqAA2azfqgxkqiybvd9WbPB1u2t2FlGsVJQUPiOdL3mwCxNvF1I7yQ%2FtqA8QkoPiNNIuUrx50RQXhzQ%3D%3D,master_dataset/face_liveness/master_4000/a6b90049-d840-4be3-8ae8-f523a003964f.jpg,Paper,Paper,FALSE,no,UNDEREXPOSED,Yes,No,No,False,#N/A
false_1122,https://storage.googleapis.com/idfy-face-dataset/master_dataset/face_liveness/master_4000/a0129ee9-d174-4014-a88b-52c9bfee504c.jpg?GoogleAccessId=aakash-jhawar%40idfy-dev.iam.gserviceaccount.com&Expires=1719778544&Signature=BxicorSNoTZDCm%2BKJSraPFp%2FstvybXA33hGR7Rviey1d6ZhxYK9Ncoy2%2FcqbAmWySZY2%2BpO5rxudowAu6DZ%2Bvg2C6%2BWjRMA3lG5kQVNLmCldFYVs2YiqV80B0jzSlTQzZDfbHUrL7LPMfBXn7zsxU3Zpt1CQ%2BoXKXZdJbCmvYhAkMVR4vZt62eQaHHjRgaTCmAHkxXUmz4IcKJJaZcKu4G7YgxKIyNOyFTAuePk%2F5kBBXKPrNQTOmFiYQRAvK80emlbDY%2FxzGqSSMLdJxR1WNsmywXmYvNdIxiEJt%2BeF6%2Fih3Gdby6cdQMzzS4oepRbM1qJSutNwPGSROUSLRhoKKA%3D%3D,master_dataset/face_liveness/master_4000/a0129ee9-d174-4014-a88b-52c9bfee504c.jpg,Paper,Paper,TRUE,no,NONE,No,No,No,False,#N/A
false_1123,https://storage.googleapis.com/idfy-face-dataset/master_dataset/face_liveness/master_4000/1c841723-43cf-4cb3-bfe4-cee3e14bfc71.jpg?GoogleAccessId=aakash-jhawar%40idfy-dev.iam.gserviceaccount.com&Expires=1719778544&Signature=QgBh%2BPW0Xapji1vBy5Ll8yCkOjQiRHsobRzqJVHGIBW0Wlak129zx6VH5A1Gplhu2KEmpfsPIyZc%2BTRQJin%2BBfnviSA%2B%2Bfpu%2Fct8k8XjWxNwZX9GzPDtat7PdJkz%2FMIlh04PVt4FSGePKlh5AKLVPzTiKDHF40xWyCNQOyt7LD14mzvO0mFOKYpPllftT8JQ3WwEjlTmxxmKeWIE1TcBEoNfjCDqdosib%2B4b2FhIpshY80F380kyUz56MsYGkIrOdaY%2BHakAQuFrHzQpuJOVmjXUxdlaR9WsLuJN0zAF9bgVxGN2GyB1iS5XcHtEYmauXKeEVIuCwhQHYg4n7ebpaw%3D%3D,master_dataset/face_liveness/master_4000/1c841723-43cf-4cb3-bfe4-cee3e14bfc71.jpg,Paper,Paper,TRUE,no,NONE,No,No,No,False,#N/A
false_1124,https://storage.googleapis.com/idfy-face-dataset/master_dataset/face_liveness/master_4000/175f6f69-eaff-4218-8347-0d621b1eab34.jpg?GoogleAccessId=aakash-jhawar%40idfy-dev.iam.gserviceaccount.com&Expires=1719778544&Signature=pJu%2F2bf08LhMsUOYcymnAwnEvmL90JmHC0EEpK%2Bv%2BR2fNhWyfFAejWD8KZhCdh24CWNDvX6RqiHNjeFhNLuYIWifUXqWpjldJA6Ms%2F2PvB47VQuYv%2BFVNwrir2S5UbD%2Bkm1WkmwOPyMXZ%2BXYjbHkg579owKjBp7FPUhSnI7ZyHqzjLdYBdKHDPoOA9HL6ma6suLI3yHpo377ndSetqGcNz9c%2BlXx%2FjAAjqlnmLcJbSumegjGbldH6uJIKbYtBER3bfUIIMI%2FDA93pmCCTS%2FPzPP7sVDatjfAVYlslrN1XR%2BG1VxxYB%2FFcKSngvd6uryoxq%2BOgAubOMDP71%2B%2Fxd0E8g%3D%3D,master_dataset/face_liveness/master_4000/175f6f69-eaff-4218-8347-0d621b1eab34.jpg,Paper,Paper,FALSE,Yes,NONE,No,No,No,False,#N/A
false_1125,https://storage.googleapis.com/idfy-face-dataset/master_dataset/face_liveness/master_4000/d77109fc-bbb8-476b-984e-2a88a22174a0.jpg?GoogleAccessId=aakash-jhawar%40idfy-dev.iam.gserviceaccount.com&Expires=1719778544&Signature=abA7PE4HK3cq6kGvmgGKftsRgVh3o%2FJPDNFkZaolGHeB3E6sufMymYLDEZ%2BrSmzoyouLlMRsRyWdbUsQ538hEkED%2BJmO%2F9Gr%2BoorZT%2FvXPeb7bRmgryWvSb1BVRhOO21WBZ8wOFzZgZXfDStpbe9ievDDB2frRBPoLp0fvzTugha4YByjEjRh%2Fzje4mOlCJHv03TXFniwwhvgBYTY%2FCKV8ESDQ%2BtCGx%2Fc%2FCPz9C7m7Kyj3x4l0VblZlddLWarkM9pYtRgpyaJYYKHXur%2F5jdeP7hQz1%2Fxs97bTtHwBsYE3D%2FoZVUkvcgfmW5Y8YvUEX%2BiNzDWP3Smtgj5%2BMNucEXEg%3D%3D,master_dataset/face_liveness/master_4000/d77109fc-bbb8-476b-984e-2a88a22174a0.jpg,Paper,Paper,FALSE,no,NONE,No,No,No,False,#N/A
false_1126,https://storage.googleapis.com/idfy-face-dataset/master_dataset/face_liveness/master_4000/3b7247a2-efff-463a-9def-7ce45a3e51b6.jpg?GoogleAccessId=aakash-jhawar%40idfy-dev.iam.gserviceaccount.com&Expires=1719778544&Signature=IjrXg6iBTM81TYmJn%2BBg2IVyHotFqqnOSJH40wDqIaiaLRqwhXw11jDoCGErCn9YaKPu5D%2F2gq0ccyqnsHH8jvcjKVPSqL3ZNYVT4npCjm4aprNZE789eRSbMtILyfE5P4W%2F844xN8VjOv6sMqeC0UbXbRpMQ3jL95uk%2B%2FrIrT1fOXpc%2FWJz11Qp%2Fsl57pq2cAufZP6T27e87NE0EYau4QH6qbpRhha2ToUIQSg6UY1NG4RwQd49dBui2jY9Exd666u1qw4yFPWAFmprN361JB3ShXl%2Fh8KOvfZVTKWUAWo3uKOnPWkr3siiYLGWmQJKWJKbM2HqSEx0VUdxVaVHrw%3D%3D,master_dataset/face_liveness/master_4000/3b7247a2-efff-463a-9def-7ce45a3e51b6.jpg,Paper,Paper,TRUE,no,NONE,No,No,No,False,#N/A
